date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
1997-04-23,sz.000688,16.7,16.7,16.3,16.41,16.65,1668669.0,27469682.2,3,5.067768,1,-1.44144,0,-0.1151531552015185,0.038990675057642,49.47368421052623,41.22807017543854,58.40707964601776,51.33744720273637,37.30044042869344,79.41146075082224,64.44444444444461,29.761904761904745,60.0,45.0,41411132.0,34459327.7,16.364,16.261,17.253
1997-04-24,sz.000688,16.72,17.0,16.2,16.36,16.41,1568009.0,25954316.58,3,4.762062,1,-0.304688,0,-0.125852644340604,0.0060220111779928,59.81308411214957,51.200000000000045,46.666666666666586,49.780520355751925,41.46046707539579,66.4206269164642,66.66666666666666,29.761904761904745,50.0,45.0,39843123.0,35232631.56666667,16.422,16.26,17.121
1997-04-25,sz.000688,16.3,16.3,15.9,16.09,16.36,2140447.0,34394212.97,3,6.500563,1,-1.65037,0,-0.1543396783459769,-0.0260503267268011,82.72727272727276,75.83333333333339,17.272727272727234,38.94458932052401,40.621841156520645,35.59008564853073,45.098039215686185,30.991735537190053,50.0,45.0,37702676.0,35872076.2,16.401999999999997,16.288999999999998,16.990000000000002
1997-04-28,sz.000688,15.92,16.0,15.5,15.59,16.09,1784340.0,28043849.3,3,5.419062,1,-3.10752,0,-0.214785762784988,-0.0637974139384385,94.0,94.0,5.99999999999999,27.963059541913,36.40224728302396,11.084684059691083,12.396694214875936,25.58139534883719,40.0,40.0,35918336.0,36376473.53333333,16.22,16.247999999999998,16.825499999999998
1997-04-29,sz.000688,15.58,16.15,14.9,15.97,15.59,1152769.0,17768497.91,3,3.500973,1,2.437461,0,-0.2293827148350971,-0.0969144741177702,49.04761904761903,49.04761904761903,50.95238095238098,35.62616668110964,36.14355374897238,34.59139254538415,26.388888888888943,45.5764075067024,40.0,45.0,37071105.0,36795298.8,16.083999999999996,16.198,16.696
1997-04-30,sz.000688,15.96,16.09,15.5,15.83,15.97,790982.0,12532403.56,3,2.402222,1,-0.876646,0,-0.2493731164146986,-0.1274062025771559,55.71428571428572,55.71428571428572,44.28571428571428,38.51268254990734,36.93326334944714,41.67152095082774,28.3582089552239,42.894736842105246,40.0,45.0,36280123.0,37080709.4,15.968,16.166,16.582
1997-05-05,sz.000688,15.85,16.1,15.65,15.91,15.83,1018106.0,16161818.37,3,3.092,1,0.505369,0,-0.2558114866959826,-0.1530872594009212,27.85714285714289,51.90476190476191,48.09523809523809,41.706867732124046,38.52446481055853,48.07167357525509,33.576642335766465,51.66163141993957,50.0,45.0,37298229.0,37533620.56666667,15.878,16.15,16.455000000000002
1997-05-06,sz.000688,15.91,15.95,15.63,15.89,15.91,1545909.0,24341692.57,3,4.694944,1,-0.125704,0,-0.2595360048742456,-0.1743770084955861,20.79999999999987,52.85714285714284,47.14285714285717,43.518864202534736,40.18926460803674,50.17806339153074,41.07142857142861,48.24281150159745,40.0,45.0,35752320.0,37815433.833333336,15.838,16.12,16.329500000000003
1997-05-07,sz.000688,15.91,16.8,15.91,16.43,15.89,2125435.0,34999804.52,3,6.454972,1,3.398363,0,-0.2164194763258855,-0.182785502061646,19.473684210526365,27.14285714285716,72.85714285714285,53.29829042133588,44.55893987940385,70.77699150519993,86.20689655172413,49.375000000000014,40.0,50.0,37877755.0,37959547.46666667,16.006,16.113,16.2545
1997-05-08,sz.000688,16.48,16.48,15.45,15.53,16.43,1440900.0,23076995.9,3,4.376031,1,-5.477788,0,-0.2519672733170459,-0.196621856312726,94.07407407407408,70.00000000000004,29.99999999999996,45.53219361390708,44.88335779091816,46.8298652598849,36.90476190476186,41.79894179894181,30.0,45.0,36436855.0,37945570.03333333,15.918,16.000999999999998,16.1255
1997-05-09,sz.000688,15.5,16.04,15.45,16.01,15.53,1170226.0,18428261.35,3,3.55399,1,3.090795,0,-0.2386560912067921,-0.2050287032915392,58.51851851851839,47.14285714285708,58.421052631579,49.82847995324789,46.5317318450729,56.42197616959788,54.455445544554486,49.28229665071772,40.0,50.0,37607081.0,37751609.93333333,15.954000000000002,15.961000000000002,16.110999999999997
1997-05-12,sz.000688,16.3,16.9,15.8,16.07,16.01,867763.0,13987236.34,3,2.635407,1,0.374762,0,-0.2207210500525285,-0.2081671726437371,57.24137931034474,41.49999999999995,58.50000000000005,52.71898663555102,48.594150108603,60.96865968944708,54.0,48.54368932038833,50.0,50.0,38474844.0,37715497.1,15.986,15.932,16.095999999999997
1997-05-13,sz.000688,16.07,16.1,15.5,15.63,16.07,852997.0,13440301.48,3,2.590562,1,-2.738019,0,-0.2392537551304947,-0.2143844891410886,87.58620689655162,63.49999999999994,36.50000000000006,47.31265775696869,48.1669859913864,45.60400128813326,44.62809917355372,39.76470588235294,50.0,50.0,37621847.0,37726417.7,15.934,15.886,16.0875
1997-05-14,sz.000688,15.55,16.0,15.3,15.42,15.63,934834.0,14592690.58,3,2.839102,1,-1.34357,0,-0.2677992789935128,-0.2250674471115735,92.50000000000004,74.0,7.499999999999961,34.041771837872176,43.45858127351039,15.208152966595748,25.837320574162703,35.73085846867751,50.0,45.0,36687013.0,37657348.36666667,15.732,15.869000000000003,16.0585
1997-05-15,sz.000688,15.4,15.95,15.3,15.88,15.42,937763.0,14782983.85,3,2.847998,1,2.983139,0,-0.2504170053364074,-0.2301373587565403,63.74999999999994,63.74999999999994,36.25000000000005,34.77784789191875,40.56500347963097,23.203536716494327,60.60606060606063,44.15011037527595,50.0,45.0,37624776.0,37666742.13333333,15.802,15.860000000000005,16.029
1997-05-16,sz.000688,14.4,15.55,14.4,14.69,15.88,1219915.0,18300400.45,3,3.704897,1,-7.493706,0,-0.328873434746523,-0.2498845739545368,88.40000000000003,88.40000000000003,11.599999999999977,27.051898594584827,36.060635184599455,9.034425414555573,22.03389830508472,35.273368606701936,50.0,45.0,36404861.0,37702184.6,15.538,15.746,15.956
1997-05-19,sz.000688,14.6,15.18,14.5,14.81,14.69,512840.0,7602084.86,3,1.557501,1,0.816888,0,-0.3770216522644585,-0.2753119896165212,75.88235294117648,83.59999999999998,16.400000000000016,23.501265729714746,31.874178699627887,6.755439789888463,23.966942148760367,38.405797101449295,50.0,50.0,36917701.0,37693586.833333336,15.286,15.636,15.892999999999995
