真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
2603.799,2616.20765,2620.0505,2614.26285,2616.5743,2604.69565,2589.7075,2589.9163,2596.2335,2590.383879424694,1.5698205440091
2598.846,2596.95885,2589.0006,2588.232,2607.1042,2572.3154,2571.45425,2577.9159,2582.28735,3550.9437846971964,1.7845244495687
2542.103,2586.67745,2603.60485,2630.7624,2631.7779,2646.69195,2660.12085,2668.7048,2675.05225,853.1766620653223,1.0165997986505
2568.048,2544.6914,2540.5092,2533.7422,2529.14355,2534.2269,2542.21015,2549.23475,2555.4103,9655.32175691595,3.4308399662363
2602.783,2584.0979,2578.12195,2594.57825,2605.6413,2618.95835,2622.3324,2647.57685,2656.67815,2112.400018949069,1.5019963847771
2606.237,2603.1741,2582.7685,2586.7509,2586.274,2594.7429,2581.7329,2583.8115,2593.981,3370.032437417491,1.8870402095985
2676.476,2622.38355,2619.7032,2609.7871,2637.7209,2636.5954,2631.6618,2645.987,2632.38065,1163.5901348231205,1.058920047593
2665.43,2678.7391,2685.90005,2687.5175,2692.47285,2703.89175,2708.07435,2709.6437,2709.91215,4040.0990716853057,2.1756371384737
2659.356,2673.7039,2671.7097,2675.5391,2680.73665,2690.5285,2688.4967,2694.71005,2699.36015,2378.6241611746923,1.680389698931
2641.342,2656.9497,2663.93595,2670.65715,2688.2323,2666.17715,2672.755,2682.5163,2679.17365,1437.9452599175027,1.1407193789049
2635.632,2644.74725,2651.5377,2641.2865,2638.56615,2635.54525,2638.1046,2649.55955,2655.2649,919.3266376324952,0.9419982747604
2598.871,2628.12605,2647.3971,2647.6099,2665.75175,2675.4922,2665.51545,2670.59105,2683.92015,635.9531835315607,0.8440453045298
2630.519,2608.63825,2603.4701,2590.92885,2592.9831,2592.60065,2588.4427,2608.442,2604.45195,4352.443007152491,2.2286796556925
2654.879,2642.3292,2657.81315,2666.50495,2680.43345,2687.09945,2691.0281,2683.07315,2681.8697,681.2659046490588,0.8047905888064
2632.242,2661.3841,2667.8366,2675.2017,2689.57895,2698.1706,2702.087,2694.68465,2695.8589,2790.422830819377,1.504890840262
2668.17,2617.2238,2604.1203,2595.41315,2592.74475,2592.7696,2577.48505,2574.59485,2568.0768,3859.3781934174913,1.9984384487318
2679.109,2659.1345,2650.4149,2649.67265,2641.1845,2642.7022,2643.02275,2642.95215,2641.4424,2043.6810348021884,1.376163919923
2703.511,2686.72095,2685.6662,2680.6869,2669.2313,2667.18225,2657.04335,2657.1829,2645.70655,3289.397225454999,1.9467480954225
2645.854,2704.59105,2703.8208,2698.09205,2699.19085,2690.889,2687.99715,2687.2064,2687.39645,8883.515959294076,3.4563153570419
2651.505,2651.37995,2648.5363,2641.35905,2634.20635,2630.80245,2624.1195,2624.59735,2622.52545,1918.1296187243784,1.4226146516559
2645.433,2652.05635,2649.3418,2631.1243,2620.7387,2620.13025,2610.48065,2615.2437,2617.30825,1804.177821472494,1.4669807013804
2579.483,2625.12455,2612.7953,2605.0272,2591.4838,2572.92915,2570.56845,2570.72415,2581.872,2369.5493719149877,1.499168710381
2575.81,2578.2247,2577.9225,2557.38025,2555.71755,2552.80625,2559.17825,2555.74095,2554.71475,4213.242148424348,1.8841036871591
2574.679,2576.2803,2558.85815,2558.8677,2558.9727,2555.0446,2555.5931,2549.43055,2549.7194,4756.254474878104,2.1233891110738
2601.736,2592.1633,2589.0709,2597.23845,2608.7103,2612.8911,2610.67205,2615.2701,2622.2115,935.1330299581182,0.9721381273564
2567.443,2609.0464,2594.72725,2605.4194,2612.0899,2610.29375,2611.1501,2613.6467,2614.51375,1208.3024994396815,1.1162170478676
2588.187,2564.91775,2554.6001,2559.16125,2551.0813,2556.7428,2555.23055,2550.35005,2546.04095,5015.682360009048,2.4230934487332
